#contig_id	CELEG	ECOLI	HSAPI	PAERU	taxonomy	fraction_reads
CELEG.contig_1154	7419	0	0	0	CELEG	1.00
CELEG.contig_1155	21053	0	0	0	CELEG	1.00
CELEG.contig_1156	5152	0	0	0	CELEG	1.00
CELEG.contig_1157	11195	0	0	0	CELEG	1.00
CELEG.contig_1158	10320	0	0	0	CELEG	1.00
CELEG.contig_1159	22707	0	0	0	CELEG	1.00
CELEG.contig_116	11975	0	0	0	CELEG	1.00
CELEG.contig_1160	2309	0	0	0	CELEG	1.00
CELEG.contig_1161	63924	0	0	0	CELEG	1.00
CELEG.contig_1162	20571	0	0	0	CELEG	1.00
CELEG.contig_1163	3137	0	0	0	CELEG	1.00
CELEG.contig_1164	11782	0	0	0	CELEG	1.00
CELEG.contig_1165	47796	0	0	0	CELEG	1.00
CELEG.contig_1166	14967	0	0	0	CELEG	1.00
CELEG.contig_1167	41126	0	0	0	CELEG	1.00
CELEG.contig_1168	17690	0	0	0	CELEG	1.00
CELEG.contig_1169	25955	0	0	0	CELEG	1.00
CELEG.contig_117	1492	0	0	0	CELEG	1.00
CELEG.contig_1170	17540	0	0	0	CELEG	1.00
CELEG.contig_1171	23344	0	0	0	CELEG	1.00
CELEG.contig_1172	25595	0	0	0	CELEG	1.00
CELEG.contig_1173	5516	0	0	0	CELEG	1.00
CELEG.contig_1174	8563	0	0	0	CELEG	1.00
CELEG.contig_1175	7750	0	0	0	CELEG	1.00
CELEG.contig_1176	16158	0	0	0	CELEG	1.00
CELEG.contig_1177	1243	0	0	0	CELEG	1.00
CELEG.contig_1178	11774	0	0	0	CELEG	1.00
CELEG.contig_1179	5209	0	0	0	CELEG	1.00
CELEG.contig_118	170	0	0	0	CELEG	1.00
CELEG.contig_1180	4462	0	0	0	CELEG	1.00
CELEG.contig_1181	4248	0	0	0	CELEG	1.00
CELEG.contig_1182	12668	0	0	0	CELEG	1.00
CELEG.contig_1183	7064	0	0	0	CELEG	1.00
CELEG.contig_1184	24162	0	0	0	CELEG	1.00
CELEG.contig_1185	26680	0	1	0	CELEG	1.00
CELEG.contig_1186	15614	0	0	0	CELEG	1.00
CELEG.contig_1187	10363	0	1	0	CELEG	1.00
CELEG.contig_1188	16488	0	0	0	CELEG	1.00
CELEG.contig_1189	12833	0	0	0	CELEG	1.00
CELEG.contig_119	159002	0	0	0	CELEG	1.00
CELEG.contig_1190	7659	0	0	0	CELEG	1.00
CELEG.contig_1191	1352	0	0	0	CELEG	1.00
CELEG.contig_1192	7756	0	0	0	CELEG	1.00
CELEG.contig_1193	24358	0	0	0	CELEG	1.00
CELEG.contig_1194	4326	0	0	0	CELEG	1.00
CELEG.contig_1195	7895	0	0	0	CELEG	1.00
CELEG.contig_1196	261	0	0	0	CELEG	1.00
CELEG.contig_1197	10942	0	0	0	CELEG	1.00
CELEG.contig_1198	70	0	0	0	CELEG	1.00
CELEG.contig_1199	16001	0	0	0	CELEG	1.00
CELEG.contig_12	14610	0	0	0	CELEG	1.00
CELEG.contig_120	13301	0	0	0	CELEG	1.00
CELEG.contig_1200	5377	0	0	0	CELEG	1.00
CELEG.contig_1201	45745	0	0	0	CELEG	1.00
CELEG.contig_1202	20488	0	0	0	CELEG	1.00
CELEG.contig_1203	17078	0	0	0	CELEG	1.00
CELEG.contig_1204	17713	0	0	0	CELEG	1.00
CELEG.contig_1205	12466	0	0	0	CELEG	1.00
CELEG.contig_1206	1295	0	0	0	CELEG	1.00
CELEG.contig_1207	27939	0	0	0	CELEG	1.00
CELEG.contig_1208	2325	0	0	0	CELEG	1.00
CELEG.contig_1209	2075	0	0	0	CELEG	1.00
CELEG.contig_121	35840	0	0	0	CELEG	1.00
CELEG.contig_1210	15733	0	0	0	CELEG	1.00
CELEG.contig_1211	16429	0	0	0	CELEG	1.00
CELEG.contig_1212	31414	0	0	0	CELEG	1.00
CELEG.contig_1213	10626	0	0	0	CELEG	1.00
CELEG.contig_1214	32090	0	0	0	CELEG	1.00
CELEG.contig_1215	17028	0	0	0	CELEG	1.00
CELEG.contig_1216	32807	0	0	0	CELEG	1.00
CELEG.contig_1217	10962	0	0	0	CELEG	1.00
CELEG.contig_1218	40256	0	0	0	CELEG	1.00
CELEG.contig_1219	15837	0	0	0	CELEG	1.00
CELEG.contig_122	177	0	0	0	CELEG	1.00
CELEG.contig_1220	1431	0	0	0	CELEG	1.00
CELEG.contig_1221	17933	0	0	0	CELEG	1.00
CELEG.contig_1222	35272	0	0	0	CELEG	1.00
CELEG.contig_1223	1253	0	0	0	CELEG	1.00
CELEG.contig_1224	1848	0	0	0	CELEG	1.00
CELEG.contig_1225	2599	0	0	0	CELEG	1.00
CELEG.contig_1226	1793	0	0	0	CELEG	1.00
CELEG.contig_1227	28502	0	0	0	CELEG	1.00
CELEG.contig_1228	20020	0	0	0	CELEG	1.00
CELEG.contig_1229	4004	0	0	0	CELEG	1.00
CELEG.contig_123	27700	0	0	0	CELEG	1.00
CELEG.contig_1230	4364	0	0	0	CELEG	1.00
CELEG.contig_1231	24369	0	0	0	CELEG	1.00
CELEG.contig_1232	28514	0	1	0	CELEG	1.00
CELEG.contig_1233	11613	0	0	0	CELEG	1.00
CELEG.contig_1234	12410	0	0	0	CELEG	1.00
CELEG.contig_1235	16785	0	0	0	CELEG	1.00
CELEG.contig_1236	3214	0	0	0	CELEG	1.00
CELEG.contig_1237	2723	0	0	0	CELEG	1.00
CELEG.contig_1238	31065	0	0	0	CELEG	1.00
CELEG.contig_1239	30954	0	0	0	CELEG	1.00
CELEG.contig_124	593	0	0	0	CELEG	1.00
CELEG.contig_1240	14657	0	0	0	CELEG	1.00
CELEG.contig_1241	14433	0	0	0	CELEG	1.00
CELEG.contig_1242	44748	0	0	0	CELEG	1.00
CELEG.contig_1243	5236	0	0	0	CELEG	1.00
CELEG.contig_1244	5522	0	0	0	CELEG	1.00
CELEG.contig_1245	6700	0	0	0	CELEG	1.00
CELEG.contig_1246	472	0	0	0	CELEG	1.00
CELEG.contig_1247	9595	0	27	0	CELEG	1.00
CELEG.contig_1248	60090	0	0	0	CELEG	1.00
CELEG.contig_1249	3026	0	0	0	CELEG	1.00
CELEG.contig_125	46354	0	2	0	CELEG	1.00
CELEG.contig_1250	10286	0	0	0	CELEG	1.00
CELEG.contig_1251	24355	0	0	0	CELEG	1.00
CELEG.contig_1252	9744	0	0	0	CELEG	1.00
CELEG.contig_1253	33542	0	0	0	CELEG	1.00
CELEG.contig_1254	16836	0	0	0	CELEG	1.00
CELEG.contig_1255	20878	0	0	0	CELEG	1.00
CELEG.contig_1256	39210	0	0	0	CELEG	1.00
CELEG.contig_1257	40631	0	0	0	CELEG	1.00
CELEG.contig_1258	28294	0	0	0	CELEG	1.00
CELEG.contig_1259	2617	0	0	0	CELEG	1.00
CELEG.contig_126	57979	0	0	0	CELEG	1.00
CELEG.contig_1260	21086	0	0	0	CELEG	1.00
CELEG.contig_1261	2227	0	0	0	CELEG	1.00
CELEG.contig_1262	4843	0	0	0	CELEG	1.00
CELEG.contig_1263	1589	0	0	0	CELEG	1.00
CELEG.contig_1264	26157	0	0	0	CELEG	1.00
CELEG.contig_1265	14102	0	0	0	CELEG	1.00
CELEG.contig_1266	13865	0	0	0	CELEG	1.00
CELEG.contig_1267	31249	0	0	0	CELEG	1.00
CELEG.contig_1268	9838	0	0	0	CELEG	1.00
CELEG.contig_1269	11580	0	0	0	CELEG	1.00
CELEG.contig_127	6311	0	0	0	CELEG	1.00
CELEG.contig_1270	13928	0	0	0	CELEG	1.00
CELEG.contig_1271	14107	0	0	0	CELEG	1.00
CELEG.contig_1272	3971	0	0	0	CELEG	1.00
CELEG.contig_1273	10549	0	0	0	CELEG	1.00
CELEG.contig_1274	4095	0	0	0	CELEG	1.00
CELEG.contig_1275	673	0	0	0	CELEG	1.00
CELEG.contig_1276	29824	0	0	0	CELEG	1.00
CELEG.contig_1277	10131	0	0	0	CELEG	1.00
CELEG.contig_1278	9095	0	0	0	CELEG	1.00
CELEG.contig_1279	23990	0	0	0	CELEG	1.00
CELEG.contig_128	29018	0	1	0	CELEG	1.00
CELEG.contig_1280	10553	0	0	0	CELEG	1.00
CELEG.contig_1281	7626	0	0	0	CELEG	1.00
CELEG.contig_1282	2446	0	0	0	CELEG	1.00
CELEG.contig_1283	4232	0	0	0	CELEG	1.00
CELEG.contig_1284	32939	0	0	0	CELEG	1.00
CELEG.contig_1285	4135	0	0	0	CELEG	1.00
